event_index,source_message_sequence,source_file_offset,timestamp_ns,time_seconds,message_type,event_type,order_id,old_order_id,size,old_size,price,old_price,execution_price,direction,stock_locate,stock,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
25448,10811542,348280530,34200596337099,34200.596337099,A,1,10071485,,17,,150.0,,,1,14,AAPL,163.25,8946.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,175.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,185.0,163.12,112.0,163.38,200.0,163.11,100.0
25449,10811622,348283608,34200596510216,34200.596510216,A,1,10071589,,100,,163.34,,,-1,14,AAPL,163.25,8946.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,175.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25450,10812740,348325657,34200598402320,34200.59840232,A,1,10072525,,10,,163.28,,,-1,14,AAPL,163.25,8946.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,185.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25451,10814898,348407563,34200602305231,34200.602305231,A,1,10073789,,8,,163.28,,,-1,14,AAPL,163.25,8946.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,193.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25452,10816322,348461988,34200604827158,34200.604827158,A,1,10074569,,2,,163.28,,,-1,14,AAPL,163.25,8946.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25453,10822737,348704358,34200618632246,34200.618632246,E,4,8060045,,128,,163.25,,,-1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25454,10829348,348949433,34200635276111,34200.635276111,A,1,10084165,,16,,160.05,,,1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25455,10838359,349289021,34200651840033,34200.651840033,A,1,10090513,,100,,163.22,,,1,14,AAPL,163.25,8818.0,163.22,100.0,163.26,53.0,163.2,1390.0,163.28,195.0,163.19,100.0,163.29,895.0,163.18,101.0,163.3,269.0,163.17,222.0,163.31,500.0,163.16,413.0,163.32,100.0,163.15,1241.0,163.33,100.0,163.14,105.0,163.34,285.0,163.13,100.0,163.38,200.0,163.12,112.0
25456,10848864,349685925,34200667942705,34200.667942705,E,4,10090513,,100,,163.22,,,1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25457,10848907,349687599,34200667970961,34200.667970961,A,1,10096433,,100,,163.24,,,-1,14,AAPL,163.24,100.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25458,10848913,349687816,34200668000182,34200.668000182,A,1,10096445,,10,,163.24,,,-1,14,AAPL,163.24,110.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25459,10849059,349693514,34200668230454,34200.668230454,U,8,10096641,9795829.0,100,100.0,158.32,158.35,,1,14,AAPL,163.24,110.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25460,10849067,349693820,34200668249290,34200.66824929,U,8,10096665,9795833.0,100,100.0,168.16,168.25,,-1,14,AAPL,163.24,110.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25461,10849069,349693878,34200668255494,34200.668255494,D,3,10096433,,100,,163.24,,,-1,14,AAPL,163.24,10.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25462,10866191,350337211,34200697995567,34200.697995567,D,3,10096445,,10,,163.24,,,-1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25463,10867896,350400041,34200701536335,34200.701536335,A,1,10109981,,100,,154.0,,,1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25464,10878703,350805258,34200720183857,34200.720183857,A,1,10115817,,100,,163.2,,,1,14,AAPL,163.25,8818.0,163.2,1490.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25465,10879958,350852433,34200722648238,34200.722648238,E,4,9501373,,90,,163.2,,,1,14,AAPL,163.25,8818.0,163.2,1400.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25466,10879959,350852466,34200722648238,34200.722648238,E,4,10046101,,10,,163.2,,,1,14,AAPL,163.25,8818.0,163.2,1390.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25467,10879993,350853779,34200722752737,34200.722752737,A,1,10116577,,10,,163.23,,,-1,14,AAPL,163.23,10.0,163.2,1390.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25468,10880003,350854078,34200722799252,34200.722799252,D,3,10046101,,90,,163.2,,,1,14,AAPL,163.23,10.0,163.2,1300.0,163.25,8818.0,163.19,100.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0
25469,10880006,350854162,34200722813131,34200.722813131,D,3,10037529,,100,,163.19,,,1,14,AAPL,163.23,10.0,163.2,1300.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,195.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25470,10880012,350854367,34200722849021,34200.722849021,E,4,10064473,,100,,163.2,,,1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,195.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25471,10880050,350855862,34200722908520,34200.72290852,D,3,9885845,,100,,168.35,,,-1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,195.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25472,10880051,350855883,34200722910671,34200.722910671,A,1,10116621,,100,,163.28,,,-1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25473,10880052,350855921,34200722911009,34200.722911009,A,1,10116625,,100,,168.1,,,-1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25474,10880063,350856333,34200722931984,34200.722931984,A,1,10116661,,100,,158.05,,,1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25475,10880078,350856879,34200722955365,34200.722955365,D,3,9885853,,100,,158.31,,,1,14,AAPL,163.23,10.0,163.2,1200.0,163.25,8818.0,163.18,101.0,163.26,53.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25476,10882502,350946730,34200727172287,34200.727172287,D,3,10116577,,10,,163.23,,,-1,14,AAPL,163.25,8818.0,163.2,1200.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25477,10882569,350949394,34200727230204,34200.727230204,D,3,10035177,,100,,163.18,,,1,14,AAPL,163.25,8818.0,163.2,1200.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25478,10890323,351241989,34200741110709,34200.741110709,D,3,10116661,,100,,158.05,,,1,14,AAPL,163.25,8818.0,163.2,1200.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25479,10890325,351242052,34200741120165,34200.741120165,A,1,10124753,,100,,158.32,,,1,14,AAPL,163.25,8818.0,163.2,1200.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25480,10891911,351301152,34200745003965,34200.745003965,A,1,10126821,,100,,163.2,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25481,10895145,351420150,34200754713130,34200.75471313,A,1,10130561,,100,,163.4,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25482,10897255,351495332,34200759999740,34200.75999974,A,1,10131133,,100,,163.27,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.27,100.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25483,10897456,351503215,34200760285504,34200.760285504,D,3,10131133,,100,,163.27,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25484,10904354,351758521,34200772944283,34200.772944283,A,1,10136149,,100,,163.27,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.27,100.0,163.17,222.0,163.28,295.0,163.16,413.0,163.29,895.0,163.15,1241.0,163.3,269.0,163.14,105.0,163.31,500.0,163.13,100.0,163.32,100.0,163.12,112.0,163.33,100.0,163.11,100.0,163.34,285.0,163.1,100.0
25485,10904552,351765831,34200773220829,34200.773220829,D,3,10136149,,100,,163.27,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25486,10905903,351817751,34200775335147,34200.775335147,A,1,10137053,,18,,170.0,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25487,10927798,352646838,34200812682392,34200.812682392,A,1,10150565,,100,,155.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25488,10928462,352671980,34200814275699,34200.814275699,A,1,10151741,,100,,156.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25489,10939168,353076103,34200831702169,34200.831702169,A,1,10159781,,100,,163.24,,,1,14,AAPL,163.25,8818.0,163.24,100.0,163.26,53.0,163.2,1300.0,163.28,295.0,163.18,1.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1241.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25490,10939222,353078258,34200831822766,34200.831822766,E,4,10159781,,100,,163.24,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25491,10939248,353079204,34200831869076,34200.831869076,A,1,10159809,,10,,163.25,,,-1,14,AAPL,163.25,8828.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25492,10956915,353746413,34200861869473,34200.861869473,D,3,10159809,,10,,163.25,,,-1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,1.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25493,10958947,353820140,34200868180784,34200.868180784,A,1,10174509,,100,,163.18,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1241.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25494,10963648,353991579,34200880569089,34200.880569089,A,1,10177713,,100,,163.15,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25495,10964573,354023161,34200883831499,34200.883831499,A,1,10178625,,100,,157.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25496,10965505,354057107,34200886897103,34200.886897103,A,1,10179185,,100,,158.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25497,10966030,354076485,34200888072572,34200.888072572,A,1,10179877,,100,,159.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25498,10966690,354101016,34200889336669,34200.889336669,A,1,10180349,,100,,160.0,,,1,14,AAPL,163.25,8818.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25499,10997201,355249921,34200940145239,34200.940145239,E,4,8060045,,598,,163.25,,,-1,14,AAPL,163.25,8220.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25500,10997202,355249954,34200940145239,34200.940145239,E,4,8119769,,150,,163.25,,,-1,14,AAPL,163.25,8070.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25501,10997203,355249987,34200940145239,34200.940145239,E,4,8587325,,559,,163.25,,,-1,14,AAPL,163.25,7511.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25502,10997233,355251096,34200940180202,34200.940180202,E,4,8587325,,941,,163.25,,,-1,14,AAPL,163.25,6570.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25503,10997234,355251129,34200940180202,34200.940180202,E,4,8809729,,50,,163.25,,,-1,14,AAPL,163.25,6520.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25504,10997235,355251162,34200940180202,34200.940180202,E,4,8862953,,50,,163.25,,,-1,14,AAPL,163.25,6470.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25505,10997236,355251195,34200940180202,34200.940180202,E,4,8893229,,250,,163.25,,,-1,14,AAPL,163.25,6220.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25506,10997237,355251228,34200940180202,34200.940180202,E,4,8923369,,57,,163.25,,,-1,14,AAPL,163.25,6163.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,295.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25507,10997241,355251382,34200940194752,34200.940194752,D,3,10116621,,100,,163.28,,,-1,14,AAPL,163.25,6163.0,163.2,1300.0,163.26,53.0,163.18,101.0,163.28,195.0,163.17,222.0,163.29,895.0,163.16,413.0,163.3,269.0,163.15,1341.0,163.31,500.0,163.14,105.0,163.32,100.0,163.13,100.0,163.33,100.0,163.12,112.0,163.34,285.0,163.11,100.0,163.38,200.0,163.1,100.0
25508,10997243,355251424,34200940196328,34200.940196328,A,1,10202933,,100,,163.19,,,1,14,AAPL,163.25,6163.0,163.2,1300.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1341.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25509,10997558,355263084,34200940753941,34200.940753941,A,1,10203221,,100,,163.2,,,1,14,AAPL,163.25,6163.0,163.2,1400.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,895.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1341.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
25510,10999497,355337938,34200944614346,34200.944614346,D,3,9997601,,100,,163.29,,,-1,14,AAPL,163.25,6163.0,163.2,1400.0,163.26,53.0,163.19,100.0,163.28,195.0,163.18,101.0,163.29,795.0,163.17,222.0,163.3,269.0,163.16,413.0,163.31,500.0,163.15,1341.0,163.32,100.0,163.14,105.0,163.33,100.0,163.13,100.0,163.34,285.0,163.12,112.0,163.38,200.0,163.11,100.0
